filepath,filename,relative_path,dataset_source,split_partition,class_label,extension,width,height,channels,color_mode,size_kb
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-243-_jpeg.rf.ae75bf153f8a53b5c65afc74f8ff6863.jpg,mosaic-243-_jpeg.rf.ae75bf153f8a53b5c65afc74f8ff6863.jpg,roboflow_sugarcane\test\mosaic-243-_jpeg.rf.ae75bf153f8a53b5c65afc74f8ff6863.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,23.39
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-257-_jpeg.rf.be3f91d702f6427998d65f3ecd6c1b93.jpg,mosaic-257-_jpeg.rf.be3f91d702f6427998d65f3ecd6c1b93.jpg,roboflow_sugarcane\test\mosaic-257-_jpeg.rf.be3f91d702f6427998d65f3ecd6c1b93.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,43.89
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-262-_jpeg.rf.38420dc817ad78e933c0587e1dcd9e75.jpg,mosaic-262-_jpeg.rf.38420dc817ad78e933c0587e1dcd9e75.jpg,roboflow_sugarcane\test\mosaic-262-_jpeg.rf.38420dc817ad78e933c0587e1dcd9e75.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,36.83
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-286-_jpeg.rf.a83b1d1cb317c5d824fcef3c9e228d55.jpg,mosaic-286-_jpeg.rf.a83b1d1cb317c5d824fcef3c9e228d55.jpg,roboflow_sugarcane\test\mosaic-286-_jpeg.rf.a83b1d1cb317c5d824fcef3c9e228d55.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,42.24
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-296-_jpeg.rf.f1855e6584e126572f64ca76439f2684.jpg,mosaic-296-_jpeg.rf.f1855e6584e126572f64ca76439f2684.jpg,roboflow_sugarcane\test\mosaic-296-_jpeg.rf.f1855e6584e126572f64ca76439f2684.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,47.86
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-300-_jpeg.rf.21fd67a613864e3d42356e67b388c304.jpg,mosaic-300-_jpeg.rf.21fd67a613864e3d42356e67b388c304.jpg,roboflow_sugarcane\test\mosaic-300-_jpeg.rf.21fd67a613864e3d42356e67b388c304.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,41.76
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-304-_jpeg.rf.7363395e024bc37c77dfa37b656cd3f3.jpg,mosaic-304-_jpeg.rf.7363395e024bc37c77dfa37b656cd3f3.jpg,roboflow_sugarcane\test\mosaic-304-_jpeg.rf.7363395e024bc37c77dfa37b656cd3f3.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,42.24
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-310-_jpeg.rf.8022fa6fbe397e936f591fba65a4dacb.jpg,mosaic-310-_jpeg.rf.8022fa6fbe397e936f591fba65a4dacb.jpg,roboflow_sugarcane\test\mosaic-310-_jpeg.rf.8022fa6fbe397e936f591fba65a4dacb.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,37.25
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-311-_jpeg.rf.d8cd2fdcd7bab27e5a3580d79fe24ebf.jpg,mosaic-311-_jpeg.rf.d8cd2fdcd7bab27e5a3580d79fe24ebf.jpg,roboflow_sugarcane\test\mosaic-311-_jpeg.rf.d8cd2fdcd7bab27e5a3580d79fe24ebf.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,36.15
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-320-_jpeg.rf.7b6f6a0d72c7e2d83def3e2be4a9584a.jpg,mosaic-320-_jpeg.rf.7b6f6a0d72c7e2d83def3e2be4a9584a.jpg,roboflow_sugarcane\test\mosaic-320-_jpeg.rf.7b6f6a0d72c7e2d83def3e2be4a9584a.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,38.39
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-321-_jpeg.rf.53d08f0a0bd9d9497575595c8a6c05af.jpg,mosaic-321-_jpeg.rf.53d08f0a0bd9d9497575595c8a6c05af.jpg,roboflow_sugarcane\test\mosaic-321-_jpeg.rf.53d08f0a0bd9d9497575595c8a6c05af.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,41.57
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-322-_jpeg.rf.200c6763e986bf1a454ad97bdb6d502c.jpg,mosaic-322-_jpeg.rf.200c6763e986bf1a454ad97bdb6d502c.jpg,roboflow_sugarcane\test\mosaic-322-_jpeg.rf.200c6763e986bf1a454ad97bdb6d502c.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,35.02
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-324-_jpeg.rf.56b3ea29bf7da83b10998c04d89d2ea7.jpg,mosaic-324-_jpeg.rf.56b3ea29bf7da83b10998c04d89d2ea7.jpg,roboflow_sugarcane\test\mosaic-324-_jpeg.rf.56b3ea29bf7da83b10998c04d89d2ea7.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,42.83
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-344-_jpeg.rf.a62d2f6e1b2116c27487919d42ec6a7d.jpg,mosaic-344-_jpeg.rf.a62d2f6e1b2116c27487919d42ec6a7d.jpg,roboflow_sugarcane\test\mosaic-344-_jpeg.rf.a62d2f6e1b2116c27487919d42ec6a7d.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,42.47
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-345-_jpeg.rf.ec213f0e4d9212597b27b4dc435892dd.jpg,mosaic-345-_jpeg.rf.ec213f0e4d9212597b27b4dc435892dd.jpg,roboflow_sugarcane\test\mosaic-345-_jpeg.rf.ec213f0e4d9212597b27b4dc435892dd.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,42.4
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-354-_jpeg.rf.b510ecca06d30fac1db836f2db048f6e.jpg,mosaic-354-_jpeg.rf.b510ecca06d30fac1db836f2db048f6e.jpg,roboflow_sugarcane\test\mosaic-354-_jpeg.rf.b510ecca06d30fac1db836f2db048f6e.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,47.58
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-36-_jpeg.rf.b70464e08d220f8912ac5dfd0ef91389.jpg,mosaic-36-_jpeg.rf.b70464e08d220f8912ac5dfd0ef91389.jpg,roboflow_sugarcane\test\mosaic-36-_jpeg.rf.b70464e08d220f8912ac5dfd0ef91389.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,25.12
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-4-_jpeg.rf.1f059fcf013dc56816d31a8b6e80cb6f.jpg,mosaic-4-_jpeg.rf.1f059fcf013dc56816d31a8b6e80cb6f.jpg,roboflow_sugarcane\test\mosaic-4-_jpeg.rf.1f059fcf013dc56816d31a8b6e80cb6f.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,44.92
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-401-_jpeg.rf.389cbc9ba56ad5be44e87d709711e928.jpg,mosaic-401-_jpeg.rf.389cbc9ba56ad5be44e87d709711e928.jpg,roboflow_sugarcane\test\mosaic-401-_jpeg.rf.389cbc9ba56ad5be44e87d709711e928.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,40.45
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-403-_jpeg.rf.22772c437f8133e056898bef9153fe6b.jpg,mosaic-403-_jpeg.rf.22772c437f8133e056898bef9153fe6b.jpg,roboflow_sugarcane\test\mosaic-403-_jpeg.rf.22772c437f8133e056898bef9153fe6b.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,45.92
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-456-_jpeg.rf.83976a79e0e817175bd44c9b7f8ae97f.jpg,mosaic-456-_jpeg.rf.83976a79e0e817175bd44c9b7f8ae97f.jpg,roboflow_sugarcane\test\mosaic-456-_jpeg.rf.83976a79e0e817175bd44c9b7f8ae97f.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,36.06
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-458-_jpeg.rf.354a7d220f94d7efd4567e80b54c63dc.jpg,mosaic-458-_jpeg.rf.354a7d220f94d7efd4567e80b54c63dc.jpg,roboflow_sugarcane\test\mosaic-458-_jpeg.rf.354a7d220f94d7efd4567e80b54c63dc.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,37.32
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-461-_jpeg.rf.188c11da9ad1c52929249185beb73c5b.jpg,mosaic-461-_jpeg.rf.188c11da9ad1c52929249185beb73c5b.jpg,roboflow_sugarcane\test\mosaic-461-_jpeg.rf.188c11da9ad1c52929249185beb73c5b.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,45.55
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-67-_jpeg.rf.6ff6fd5018a84e84ba0dd3cc5e1ae79d.jpg,mosaic-67-_jpeg.rf.6ff6fd5018a84e84ba0dd3cc5e1ae79d.jpg,roboflow_sugarcane\test\mosaic-67-_jpeg.rf.6ff6fd5018a84e84ba0dd3cc5e1ae79d.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,43.53
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\mosaic-84-_jpeg.rf.6152f1847cb776043e0acd828e0b26d3.jpg,mosaic-84-_jpeg.rf.6152f1847cb776043e0acd828e0b26d3.jpg,roboflow_sugarcane\test\mosaic-84-_jpeg.rf.6152f1847cb776043e0acd828e0b26d3.jpg,roboflow_sugarcane,test,MOSAIC,.jpg,640,640,3,RGB,31.65
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-128-_jpeg.rf.3f990eb20ac7d359f1bf2d3a5e691368.jpg,redrot-128-_jpeg.rf.3f990eb20ac7d359f1bf2d3a5e691368.jpg,roboflow_sugarcane\test\redrot-128-_jpeg.rf.3f990eb20ac7d359f1bf2d3a5e691368.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,36.4
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-137-_jpeg.rf.b553d1ed2797d73927bb62671d141a87.jpg,redrot-137-_jpeg.rf.b553d1ed2797d73927bb62671d141a87.jpg,roboflow_sugarcane\test\redrot-137-_jpeg.rf.b553d1ed2797d73927bb62671d141a87.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,44.12
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-138-_jpeg.rf.cce3ca3d319ff2c38e64a1157e91748d.jpg,redrot-138-_jpeg.rf.cce3ca3d319ff2c38e64a1157e91748d.jpg,roboflow_sugarcane\test\redrot-138-_jpeg.rf.cce3ca3d319ff2c38e64a1157e91748d.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,47.52
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-14-_jpeg.rf.cbc6c8dc9c00477f2e14716afc6569e5.jpg,redrot-14-_jpeg.rf.cbc6c8dc9c00477f2e14716afc6569e5.jpg,roboflow_sugarcane\test\redrot-14-_jpeg.rf.cbc6c8dc9c00477f2e14716afc6569e5.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,64.6
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-141-_jpeg.rf.e433cd26d098cc7f4848b2925cca1fca.jpg,redrot-141-_jpeg.rf.e433cd26d098cc7f4848b2925cca1fca.jpg,roboflow_sugarcane\test\redrot-141-_jpeg.rf.e433cd26d098cc7f4848b2925cca1fca.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,42.58
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-184-_jpeg.rf.3f162ff0b50f35559c688eef60f34cb9.jpg,redrot-184-_jpeg.rf.3f162ff0b50f35559c688eef60f34cb9.jpg,roboflow_sugarcane\test\redrot-184-_jpeg.rf.3f162ff0b50f35559c688eef60f34cb9.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,53.45
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-191-_jpeg.rf.ecd29fa4a8c3ca298e4f94c16a86888f.jpg,redrot-191-_jpeg.rf.ecd29fa4a8c3ca298e4f94c16a86888f.jpg,roboflow_sugarcane\test\redrot-191-_jpeg.rf.ecd29fa4a8c3ca298e4f94c16a86888f.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,47.55
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-219-_jpeg.rf.d91af7f90668134ba5fb076af56acc50.jpg,redrot-219-_jpeg.rf.d91af7f90668134ba5fb076af56acc50.jpg,roboflow_sugarcane\test\redrot-219-_jpeg.rf.d91af7f90668134ba5fb076af56acc50.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,51.09
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-224-_jpeg.rf.6f21c260d686668e21c8a77f700463bc.jpg,redrot-224-_jpeg.rf.6f21c260d686668e21c8a77f700463bc.jpg,roboflow_sugarcane\test\redrot-224-_jpeg.rf.6f21c260d686668e21c8a77f700463bc.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,35.68
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-225-_jpeg.rf.de1256b998786f34b486d30e78f1dae6.jpg,redrot-225-_jpeg.rf.de1256b998786f34b486d30e78f1dae6.jpg,roboflow_sugarcane\test\redrot-225-_jpeg.rf.de1256b998786f34b486d30e78f1dae6.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,29.04
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-239-_jpeg.rf.ce15dfe4dda59d57c41155246497b28d.jpg,redrot-239-_jpeg.rf.ce15dfe4dda59d57c41155246497b28d.jpg,roboflow_sugarcane\test\redrot-239-_jpeg.rf.ce15dfe4dda59d57c41155246497b28d.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,52.9
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-267-_jpeg.rf.ae22815c73cf2e02fc1de25dc8a4a18f.jpg,redrot-267-_jpeg.rf.ae22815c73cf2e02fc1de25dc8a4a18f.jpg,roboflow_sugarcane\test\redrot-267-_jpeg.rf.ae22815c73cf2e02fc1de25dc8a4a18f.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,68.13
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-274-_jpeg.rf.ff10504c7c24ce4100c6d798f60135e5.jpg,redrot-274-_jpeg.rf.ff10504c7c24ce4100c6d798f60135e5.jpg,roboflow_sugarcane\test\redrot-274-_jpeg.rf.ff10504c7c24ce4100c6d798f60135e5.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,59.59
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-275-_jpeg.rf.9e59ccc58b8489ff961abb6e77184e7d.jpg,redrot-275-_jpeg.rf.9e59ccc58b8489ff961abb6e77184e7d.jpg,roboflow_sugarcane\test\redrot-275-_jpeg.rf.9e59ccc58b8489ff961abb6e77184e7d.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,52.38
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-281-_jpeg.rf.e9db35a23587c7b4ad9af462c680268f.jpg,redrot-281-_jpeg.rf.e9db35a23587c7b4ad9af462c680268f.jpg,roboflow_sugarcane\test\redrot-281-_jpeg.rf.e9db35a23587c7b4ad9af462c680268f.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,65.83
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-285-_jpeg.rf.bf970855863bae50f330773c53d4c418.jpg,redrot-285-_jpeg.rf.bf970855863bae50f330773c53d4c418.jpg,roboflow_sugarcane\test\redrot-285-_jpeg.rf.bf970855863bae50f330773c53d4c418.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,51.75
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-297-_jpeg.rf.243166a81068c25a46965c06c2a2ae9b.jpg,redrot-297-_jpeg.rf.243166a81068c25a46965c06c2a2ae9b.jpg,roboflow_sugarcane\test\redrot-297-_jpeg.rf.243166a81068c25a46965c06c2a2ae9b.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,60.13
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-301-_jpeg.rf.14c0fd26561320da05b189a371b94f83.jpg,redrot-301-_jpeg.rf.14c0fd26561320da05b189a371b94f83.jpg,roboflow_sugarcane\test\redrot-301-_jpeg.rf.14c0fd26561320da05b189a371b94f83.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,64.57
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-31-_jpeg.rf.7c960c511919efdef9bc8a2e9d5ca08c.jpg,redrot-31-_jpeg.rf.7c960c511919efdef9bc8a2e9d5ca08c.jpg,roboflow_sugarcane\test\redrot-31-_jpeg.rf.7c960c511919efdef9bc8a2e9d5ca08c.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,49.55
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-314-_jpeg.rf.d20c3190e10c6acbc4550a3da7ae42d0.jpg,redrot-314-_jpeg.rf.d20c3190e10c6acbc4550a3da7ae42d0.jpg,roboflow_sugarcane\test\redrot-314-_jpeg.rf.d20c3190e10c6acbc4550a3da7ae42d0.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,59.79
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-315-_jpeg.rf.a55700ee4a9b4670b1e3ea7d4c3c16a5.jpg,redrot-315-_jpeg.rf.a55700ee4a9b4670b1e3ea7d4c3c16a5.jpg,roboflow_sugarcane\test\redrot-315-_jpeg.rf.a55700ee4a9b4670b1e3ea7d4c3c16a5.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,58.3
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-34-_jpeg.rf.1d481b1913b191f28f6900299eba4c4a.jpg,redrot-34-_jpeg.rf.1d481b1913b191f28f6900299eba4c4a.jpg,roboflow_sugarcane\test\redrot-34-_jpeg.rf.1d481b1913b191f28f6900299eba4c4a.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,51.5
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-35-_jpeg.rf.01521675f973fc376f8f61bb78e6f1d0.jpg,redrot-35-_jpeg.rf.01521675f973fc376f8f61bb78e6f1d0.jpg,roboflow_sugarcane\test\redrot-35-_jpeg.rf.01521675f973fc376f8f61bb78e6f1d0.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,58.42
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-355-_jpeg.rf.20bb82fd7f210e4bbd1d2d8973cc06ca.jpg,redrot-355-_jpeg.rf.20bb82fd7f210e4bbd1d2d8973cc06ca.jpg,roboflow_sugarcane\test\redrot-355-_jpeg.rf.20bb82fd7f210e4bbd1d2d8973cc06ca.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,31.41
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-357-_jpeg.rf.d8398ac4a9820cdb3a95b5ad759008f2.jpg,redrot-357-_jpeg.rf.d8398ac4a9820cdb3a95b5ad759008f2.jpg,roboflow_sugarcane\test\redrot-357-_jpeg.rf.d8398ac4a9820cdb3a95b5ad759008f2.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,44.42
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-361-_jpeg.rf.de5f1f159955b7e4182532b1b652a154.jpg,redrot-361-_jpeg.rf.de5f1f159955b7e4182532b1b652a154.jpg,roboflow_sugarcane\test\redrot-361-_jpeg.rf.de5f1f159955b7e4182532b1b652a154.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,43.79
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-364-_jpeg.rf.2e7ac43ad882ce5a5fc59652cf552851.jpg,redrot-364-_jpeg.rf.2e7ac43ad882ce5a5fc59652cf552851.jpg,roboflow_sugarcane\test\redrot-364-_jpeg.rf.2e7ac43ad882ce5a5fc59652cf552851.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,49.12
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-365-_jpeg.rf.7abcabad4b65bf7aa86dc883a67494ad.jpg,redrot-365-_jpeg.rf.7abcabad4b65bf7aa86dc883a67494ad.jpg,roboflow_sugarcane\test\redrot-365-_jpeg.rf.7abcabad4b65bf7aa86dc883a67494ad.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,71.33
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-370-_jpeg.rf.d12816f577d6eb8cdf0782ffaec18f04.jpg,redrot-370-_jpeg.rf.d12816f577d6eb8cdf0782ffaec18f04.jpg,roboflow_sugarcane\test\redrot-370-_jpeg.rf.d12816f577d6eb8cdf0782ffaec18f04.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,49.32
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-371-_jpeg.rf.da50fc3d0ac72b1c141930251f2c1d36.jpg,redrot-371-_jpeg.rf.da50fc3d0ac72b1c141930251f2c1d36.jpg,roboflow_sugarcane\test\redrot-371-_jpeg.rf.da50fc3d0ac72b1c141930251f2c1d36.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,55.4
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-372-_jpeg.rf.7f049a77e2663b484374f08f7ef24429.jpg,redrot-372-_jpeg.rf.7f049a77e2663b484374f08f7ef24429.jpg,roboflow_sugarcane\test\redrot-372-_jpeg.rf.7f049a77e2663b484374f08f7ef24429.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,45.0
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-375-_jpeg.rf.6022603733f771497fef37ffffec1be4.jpg,redrot-375-_jpeg.rf.6022603733f771497fef37ffffec1be4.jpg,roboflow_sugarcane\test\redrot-375-_jpeg.rf.6022603733f771497fef37ffffec1be4.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,34.83
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-402-_jpeg.rf.fad325e018da388b875d06c505a324ee.jpg,redrot-402-_jpeg.rf.fad325e018da388b875d06c505a324ee.jpg,roboflow_sugarcane\test\redrot-402-_jpeg.rf.fad325e018da388b875d06c505a324ee.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,39.56
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-410-_jpeg.rf.8f729fe4910dd6da2d535f09415c0de2.jpg,redrot-410-_jpeg.rf.8f729fe4910dd6da2d535f09415c0de2.jpg,roboflow_sugarcane\test\redrot-410-_jpeg.rf.8f729fe4910dd6da2d535f09415c0de2.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,46.78
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\test\redrot-413-_jpeg.rf.39a792adecdd3bcc8b84675e8e99e1c0.jpg,redrot-413-_jpeg.rf.39a792adecdd3bcc8b84675e8e99e1c0.jpg,roboflow_sugarcane\test\redrot-413-_jpeg.rf.39a792adecdd3bcc8b84675e8e99e1c0.jpg,roboflow_sugarcane,test,RED ROT,.jpg,640,640,3,RGB,40.37
